Row ID,Order ID,Order Date,Shipped Date,City,Country,Category,Sub-Category,Product ID,Product Name,Customer ID,Customer Name,Segment,Sales,Quantity,Discount,Profit,Region,State
1802,CA-2016-149461,29-03-2015,31-03-2015,Auburn,United States,Furniture,Furnishings,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",AS-10135,Adrian Shami,Home Office,4.18,1,0,1.5048,West,Washington
1803,CA-2017-158379,03-03-2016,03-03-2016,Philadelphia,United States,Office Supplies,Binders,OFF-BI-10002498,Clear Mylar Reinforcing Strips,JA-15970,Joseph Airdo,Consumer,5.607,1,0.7,-4.2987,East,Pennsylvania
1804,CA-2017-158379,16-03-2015,23-03-2015,Philadelphia,United States,Office Supplies,Supplies,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,JA-15970,Joseph Airdo,Consumer,4663.736,7,0.2,-1049.3406,East,Pennsylvania
1805,CA-2017-158379,20-11-2017,25-11-2017,Philadelphia,United States,Technology,Accessories,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,JA-15970,Joseph Airdo,Consumer,79.984,2,0.2,22.9954,East,Pennsylvania
1806,US-2016-116729,12-12-2014,15-12-2014,Los Angeles,United States,Technology,Phones,TEC-PH-10002200,Samsung Galaxy Note 2,GK-14620,Grace Kelly,Corporate,2575.944,7,0.2,257.5944,West,California
1807,US-2016-116729,12-12-2014,15-12-2014,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10002005,Xerox 225,GK-14620,Grace Kelly,Corporate,45.36,7,0,21.7728,West,California
1808,US-2016-116729,13-01-2015,17-01-2015,Los Angeles,United States,Technology,Accessories,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,GK-14620,Grace Kelly,Corporate,254.24,7,0,76.272,West,California
1809,CA-2016-164938,13-01-2015,17-01-2015,Tulsa,United States,Technology,Phones,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,PB-19210,Phillip Breyer,Corporate,69.93,7,0,0.6993,Central,Oklahoma
1810,CA-2016-165484,27-11-2017,02-12-2017,Chicago,United States,Furniture,Furnishings,FUR-FU-10001196,DAX Cubicle Frames - 8x10,HK-14890,Heather Kirkland,Corporate,16.156,7,0.6,-12.117,Central,Illinois
1811,CA-2016-165484,09-06-2014,13-06-2014,Chicago,United States,Office Supplies,Paper,OFF-PA-10000595,Xerox 1929,HK-14890,Heather Kirkland,Corporate,54.816,3,0.2,17.8152,Central,Illinois
1812,CA-2014-132612,15-11-2014,18-11-2014,Harrisonburg,United States,Furniture,Tables,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,FO-14305,Frank Olsen,Consumer,1441.3,7,0,245.021,South,Virginia
1813,US-2017-161193,18-12-2016,24-12-2016,Newark,United States,Furniture,Furnishings,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",BT-11680,Brian Thompson,Consumer,77.6,5,0.2,28.13,East,Ohio
1814,US-2017-161193,10-11-2016,13-11-2016,Newark,United States,Furniture,Furnishings,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",BT-11680,Brian Thompson,Consumer,4.656,2,0.2,1.5714,East,Ohio
1815,CA-2015-131597,08-05-2015,12-05-2015,Los Angeles,United States,Furniture,Tables,FUR-TA-10002607,KI Conference Tables,SP-20620,Stefania Perrino,Corporate,170.136,3,0.2,-8.5068,West,California
1816,CA-2015-164833,08-08-2014,12-08-2014,Seattle,United States,Office Supplies,Labels,OFF-LA-10000443,Avery 501,LL-16840,Lauren Leatherbury,Consumer,7.38,2,0,3.4686,West,Washington
1817,CA-2015-164833,29-12-2017,05-01-2018,Seattle,United States,Office Supplies,Art,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",LL-16840,Lauren Leatherbury,Consumer,9.26,2,0,3.0558,West,Washington
1818,CA-2015-125423,13-11-2016,17-11-2016,Los Angeles,United States,Office Supplies,Labels,OFF-LA-10001771,Avery 513,MC-17575,Matt Collins,Consumer,9.96,2,0,4.5816,West,California
1819,US-2014-130379,02-02-2017,07-02-2017,Chicago,United States,Office Supplies,Appliances,OFF-AP-10001394,Harmony Air Purifier,JL-15235,Janet Lee,Consumer,75.6,2,0.8,-166.32,Central,Illinois
1820,US-2014-130379,07-08-2015,08-08-2015,Chicago,United States,Furniture,Furnishings,FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",JL-15235,Janet Lee,Consumer,29.32,2,0.6,-24.189,Central,Illinois
1821,CA-2016-168956,13-04-2015,19-04-2015,Chicago,United States,Office Supplies,Appliances,OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,EA-14035,Erin Ashbrook,Corporate,92.064,6,0.8,-225.5568,Central,Illinois
1822,CA-2016-168956,28-11-2014,01-12-2014,Chicago,United States,Office Supplies,Fasteners,OFF-FA-10000304,Advantus Push Pins,EA-14035,Erin Ashbrook,Corporate,6.976,4,0.2,1.8312,Central,Illinois
1823,CA-2016-168956,15-08-2015,19-08-2015,Chicago,United States,Furniture,Chairs,FUR-CH-10004754,"Global Stack Chair with Arms, Black",EA-14035,Erin Ashbrook,Corporate,62.958,3,0.3,-2.6982,Central,Illinois
1824,CA-2016-168956,19-03-2017,22-03-2017,Chicago,United States,Office Supplies,Paper,OFF-PA-10000809,Xerox 206,EA-14035,Erin Ashbrook,Corporate,5.184,1,0.2,1.8144,Central,Illinois
1825,CA-2016-167507,20-09-2014,24-09-2014,Redmond,United States,Office Supplies,Binders,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",SA-20830,Sue Ann Reed,Consumer,31.32,10,0.7,-25.056,West,Oregon
1826,CA-2016-167507,11-09-2017,11-09-2017,Redmond,United States,Furniture,Furnishings,FUR-FU-10001935,3M Hangers With Command Adhesive,SA-20830,Sue Ann Reed,Consumer,11.84,4,0.2,3.108,West,Oregon
1827,CA-2016-167507,16-01-2017,16-01-2017,Redmond,United States,Furniture,Furnishings,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",SA-20830,Sue Ann Reed,Consumer,22.784,1,0.2,4.8416,West,Oregon
1828,CA-2016-109344,05-09-2015,10-09-2015,Raleigh,United States,Technology,Phones,TEC-PH-10002624,Samsung Galaxy S4 Mini,CH-12070,Cathy Hwang,Home Office,1127.976,3,0.2,126.8973,South,North Carolina
1829,US-2015-140851,27-07-2017,31-07-2017,Macon,United States,Office Supplies,Paper,OFF-PA-10000019,Xerox 1931,ND-18460,Neil Ducich,Corporate,38.88,6,0,18.6624,South,Georgia
1830,CA-2014-103373,21-02-2016,26-02-2016,Cleveland,United States,Technology,Phones,TEC-PH-10002885,Apple iPhone 5,BS-11755,Bruce Stewart,Consumer,779.796,2,0.4,-168.9558,East,Ohio
1831,CA-2017-145884,30-04-2017,05-05-2017,Muskogee,United States,Technology,Phones,TEC-PH-10000895,Polycom VVX 310 VoIP phone,SL-20155,Sara Luxemburg,Home Office,1439.92,8,0,374.3792,Central,Oklahoma
1832,CA-2017-145884,04-12-2015,09-12-2015,Muskogee,United States,Furniture,Tables,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,SL-20155,Sara Luxemburg,Home Office,262.11,1,0,62.9064,Central,Oklahoma
1833,CA-2015-131422,26-08-2014,01-09-2014,Monroe,United States,Furniture,Chairs,FUR-CH-10001270,Harbour Creations Steel Folding Chair,GB-14530,George Bell,Corporate,207,3,0.2,25.875,South,North Carolina
1834,CA-2017-162691,29-12-2016,02-01-2017,Austin,United States,Technology,Machines,TEC-MA-10000488,Bady BDG101FRU Card Printer,AS-10045,Aaron Smayling,Corporate,1439.982,3,0.4,-263.9967,Central,Texas
1835,CA-2017-162691,08-04-2017,12-04-2017,Austin,United States,Office Supplies,Paper,OFF-PA-10003729,Xerox 1998,AS-10045,Aaron Smayling,Corporate,36.288,7,0.2,12.7008,Central,Texas
1836,CA-2014-141278,08-04-2017,12-04-2017,Meriden,United States,Office Supplies,Art,OFF-AR-10003056,Newell 341,RM-19375,Raymond Messe,Consumer,21.4,5,0,6.206,East,Connecticut
1837,CA-2017-122693,24-09-2016,24-09-2016,Roswell,United States,Office Supplies,Appliances,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,NH-18610,Nicole Hansen,Corporate,1245.86,7,0,361.2994,South,Georgia
1838,CA-2014-117345,03-12-2016,06-12-2016,Charlotte,United States,Office Supplies,Labels,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,BF-10975,Barbara Fisher,Corporate,17.544,3,0.2,5.9211,South,North Carolina
1839,CA-2014-117345,12-09-2014,19-09-2014,Charlotte,United States,Furniture,Furnishings,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,BF-10975,Barbara Fisher,Corporate,44.128,4,0.2,12.1352,South,North Carolina
1840,CA-2014-117345,29-12-2017,02-01-2018,Charlotte,United States,Office Supplies,Appliances,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,BF-10975,Barbara Fisher,Corporate,62.92,1,0.2,10.2245,South,North Carolina
1841,CA-2014-117345,28-09-2017,04-10-2017,Charlotte,United States,Office Supplies,Paper,OFF-PA-10002377,Xerox 1916,BF-10975,Barbara Fisher,Corporate,78.304,2,0.2,29.364,South,North Carolina
1842,CA-2016-157763,08-10-2015,12-10-2015,Bowling Green,United States,Furniture,Chairs,FUR-CH-10000988,Hon Olson Stacker Stools,KH-16330,Katharine Harms,Corporate,140.81,1,0,39.4268,South,Kentucky
1843,CA-2015-135391,07-09-2017,08-09-2017,San Antonio,United States,Office Supplies,Labels,OFF-LA-10001074,Round Specialty Laser Printer Labels,FA-14230,Frank Atkinson,Corporate,40.096,4,0.2,13.5324,Central,Texas
1844,CA-2015-135391,02-10-2017,06-10-2017,San Antonio,United States,Furniture,Furnishings,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",FA-14230,Frank Atkinson,Corporate,40.784,2,0.6,-30.588,Central,Texas
1845,US-2017-113852,14-12-2015,18-12-2015,Seattle,United States,Technology,Accessories,TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,GW-14605,Giulietta Weimer,Consumer,90.57,3,0,11.7741,West,Washington
1846,US-2017-158512,12-12-2016,16-12-2016,Washington,United States,Office Supplies,Paper,OFF-PA-10001804,Xerox 195,DA-13450,Dianna Arnett,Home Office,40.08,6,0,19.2384,East,District of Columbia
1847,US-2017-158512,04-10-2017,08-10-2017,Washington,United States,Furniture,Furnishings,FUR-FU-10004973,Flat Face Poster Frame,DA-13450,Dianna Arnett,Home Office,37.68,2,0,15.8256,East,District of Columbia
1848,CA-2017-128370,15-12-2014,19-12-2014,Los Angeles,United States,Furniture,Chairs,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,FH-14275,Frank Hawley,Corporate,362.352,3,0.2,27.1764,West,California
1849,CA-2017-128370,25-09-2016,30-09-2016,Los Angeles,United States,Office Supplies,Binders,OFF-BI-10004140,Avery Non-Stick Binders,FH-14275,Frank Hawley,Corporate,7.184,2,0.2,2.245,West,California
1850,CA-2015-160472,29-09-2014,01-10-2014,South Bend,United States,Office Supplies,Storage,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",RK-19300,Ralph Kennedy,Consumer,34.76,1,0,9.7328,Central,Indiana
1851,CA-2015-160472,26-03-2017,02-04-2017,South Bend,United States,Technology,Accessories,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,RK-19300,Ralph Kennedy,Consumer,831.2,5,0,124.68,Central,Indiana
1852,CA-2015-160472,01-04-2016,05-04-2016,South Bend,United States,Office Supplies,Paper,OFF-PA-10000528,Xerox 1981,RK-19300,Ralph Kennedy,Consumer,26.4,5,0,11.88,Central,Indiana
1853,CA-2015-160472,14-04-2017,19-04-2017,South Bend,United States,Office Supplies,Envelopes,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",RK-19300,Ralph Kennedy,Consumer,106.75,7,0,49.105,Central,Indiana
1854,CA-2015-160472,04-01-2015,09-01-2015,South Bend,United States,Office Supplies,Paper,OFF-PA-10003129,Tops White Computer Printout Paper,RK-19300,Ralph Kennedy,Consumer,97.82,2,0,45.9754,Central,Indiana
1855,CA-2015-160472,09-06-2015,11-06-2015,South Bend,United States,Office Supplies,Storage,OFF-ST-10003442,Eldon Portable Mobile Manager,RK-19300,Ralph Kennedy,Consumer,141.4,5,0,38.178,Central,Indiana
1856,CA-2014-114643,29-06-2017,02-07-2017,Los Angeles,United States,Office Supplies,Art,OFF-AR-10003631,Staples in misc. colors,FM-14215,Filia McAdams,Corporate,14.52,3,0,4.7916,West,California
1857,US-2017-158218,20-01-2014,25-01-2014,Houston,United States,Office Supplies,Storage,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,AC-10420,Alyssa Crouse,Corporate,127.92,5,0.2,-15.99,Central,Texas
1858,US-2017-158218,28-03-2017,31-03-2017,Houston,United States,Office Supplies,Binders,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",AC-10420,Alyssa Crouse,Corporate,34.24,4,0.8,-53.072,Central,Texas
1859,CA-2015-121608,28-03-2017,31-03-2017,Bristol,United States,Office Supplies,Appliances,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",JB-15400,Jennifer Braxton,Corporate,137.62,2,0,60.5528,East,Connecticut
1860,CA-2015-121608,12-08-2017,15-08-2017,Bristol,United States,Technology,Phones,TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,JB-15400,Jennifer Braxton,Corporate,100.49,1,0,25.1225,East,Connecticut
1861,US-2017-121251,24-09-2015,28-09-2015,New York City,United States,Furniture,Bookcases,FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",GM-14440,Gary McGarr,Consumer,257.568,2,0.2,-28.9764,East,New York
1862,US-2017-121251,29-09-2017,02-10-2017,New York City,United States,Technology,Phones,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),GM-14440,Gary McGarr,Consumer,119.96,4,0,33.5888,East,New York
1863,CA-2014-151078,22-03-2015,26-03-2015,San Antonio,United States,Office Supplies,Storage,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",RF-19840,Roy Französisch,Consumer,49.632,4,0.2,4.9632,Central,Texas
1864,US-2016-100839,22-09-2015,26-09-2015,Aurora,United States,Furniture,Tables,FUR-TA-10004575,Hon 5100 Series Wood Tables,NC-18625,Noah Childs,Corporate,727.45,5,0.5,-465.568,West,Colorado
1865,US-2016-100839,17-11-2015,21-11-2015,Aurora,United States,Furniture,Furnishings,FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",NC-18625,Noah Childs,Corporate,24.96,3,0.2,4.368,West,Colorado
1866,US-2017-116659,17-11-2015,21-11-2015,Newark,United States,Technology,Phones,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,NG-18355,Nat Gilpin,Corporate,370.782,3,0.4,-92.6955,East,Ohio
1867,CA-2017-118857,10-11-2015,14-11-2015,Henderson,United States,Furniture,Furnishings,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",AH-10075,Adam Hart,Corporate,196.45,5,0,70.722,West,Nevada
1868,CA-2015-127110,24-09-2016,28-09-2016,Philadelphia,United States,Office Supplies,Paper,OFF-PA-10003309,Xerox 211,CH-12070,Cathy Hwang,Home Office,31.104,6,0.2,10.8864,East,Pennsylvania
1869,CA-2015-127110,13-03-2016,15-03-2016,Philadelphia,United States,Office Supplies,Storage,OFF-ST-10002554,Tennsco Industrial Shelving,CH-12070,Cathy Hwang,Home Office,78.256,2,0.2,-17.6076,East,Pennsylvania
1870,CA-2016-148201,03-04-2016,09-04-2016,Seattle,United States,Office Supplies,Paper,OFF-PA-10000019,Xerox 1931,CC-12145,Charles Crestani,Consumer,6.48,1,0,3.1104,West,Washington
1871,CA-2014-116932,27-11-2016,02-12-2016,San Francisco,United States,Office Supplies,Art,OFF-AR-10002067,Newell 334,ME-18010,Michelle Ellison,Corporate,99.2,5,0,25.792,West,California
1872,CA-2014-116932,02-12-2016,07-12-2016,San Francisco,United States,Furniture,Chairs,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,ME-18010,Michelle Ellison,Corporate,801.568,2,0.2,50.098,West,California
1873,CA-2014-116932,11-10-2014,15-10-2014,San Francisco,United States,Furniture,Tables,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",ME-18010,Michelle Ellison,Corporate,272.848,1,0.2,27.2848,West,California
1874,CA-2017-142888,04-07-2016,04-07-2016,Spokane,United States,Furniture,Tables,FUR-TA-10004767,Safco Drafting Table,BP-11230,Benjamin Patterson,Consumer,70.98,1,0,20.5842,West,Washington
1875,CA-2014-147914,25-08-2014,29-08-2014,Columbus,United States,Office Supplies,Paper,OFF-PA-10001685,Easy-staple paper,MP-17470,Mark Packer,Home Office,16.224,2,0.2,5.8812,East,Ohio
1876,US-2016-112977,09-02-2017,14-02-2017,Long Beach,United States,Furniture,Bookcases,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,CJ-12010,Caroline Jumper,Consumer,176.784,1,0.2,-22.098,East,New York
1877,CA-2017-112039,20-07-2014,22-07-2014,San Antonio,United States,Technology,Phones,TEC-PH-10000984,Panasonic KX-TG9471B,JC-15775,John Castell,Consumer,470.376,3,0.2,47.0376,Central,Texas
1878,CA-2017-118885,19-07-2016,25-07-2016,Los Angeles,United States,Furniture,Chairs,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",JG-15160,James Galang,Consumer,393.568,4,0.2,-44.2764,West,California
1879,CA-2017-118885,07-09-2017,11-09-2017,Los Angeles,United States,Technology,Phones,TEC-PH-10002563,Adtran 1202752G1,JG-15160,James Galang,Consumer,302.376,3,0.2,22.6782,West,California
1880,US-2017-166611,01-04-2017,03-04-2017,Jacksonville,United States,Office Supplies,Binders,OFF-BI-10001191,Canvas Sectional Post Binders,CK-12760,Cyma Kinney,Corporate,68.742,9,0.7,-48.1194,South,Florida
1881,CA-2015-109512,06-04-2014,12-04-2014,New York City,United States,Office Supplies,Envelopes,OFF-EN-10002621,Staple envelope,LF-17185,Luke Foster,Consumer,29.34,3,0,14.67,East,New York
1882,CA-2015-109512,06-04-2014,12-04-2014,New York City,United States,Furniture,Chairs,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",LF-17185,Luke Foster,Consumer,383.607,7,0.1,63.9345,East,New York
1883,CA-2015-109512,25-12-2016,01-01-2017,New York City,United States,Office Supplies,Storage,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",LF-17185,Luke Foster,Consumer,563.4,4,0,67.608,East,New York
1884,CA-2016-118570,14-12-2015,18-12-2015,Philadelphia,United States,Office Supplies,Paper,OFF-PA-10001289,White Computer Printout Paper by Universal,CC-12430,Chuck Clark,Home Office,217.056,7,0.2,78.6828,East,Pennsylvania
1885,CA-2017-154718,04-09-2016,08-09-2016,Keller,United States,Office Supplies,Labels,OFF-LA-10003714,Avery 510,DL-12865,Dan Lawera,Consumer,6,2,0.2,2.1,Central,Texas
1886,CA-2016-147578,20-05-2017,24-05-2017,San Francisco,United States,Furniture,Furnishings,FUR-FU-10001889,Ultra Door Pull Handle,PG-18895,Paul Gonzalez,Consumer,31.56,3,0,10.4148,West,California
1887,CA-2014-140165,14-12-2015,18-12-2015,Hialeah,United States,Office Supplies,Fasteners,OFF-FA-10002815,Staples,EH-14005,Erica Hernandez,Home Office,7.104,2,0.2,2.3976,South,Florida
1888,CA-2014-140165,18-08-2017,25-08-2017,Hialeah,United States,Office Supplies,Binders,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,EH-14005,Erica Hernandez,Home Office,398.352,8,0.7,-331.96,South,Florida
1889,CA-2014-142587,12-12-2015,16-12-2015,Fairfield,United States,Office Supplies,Appliances,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,TB-21520,Tracy Blumstein,Consumer,121.792,4,0.2,13.7016,East,Ohio
1890,CA-2014-142587,28-05-2017,31-05-2017,Fairfield,United States,Furniture,Tables,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",TB-21520,Tracy Blumstein,Consumer,409.59,3,0.4,-122.877,East,Ohio
1891,CA-2014-157623,20-11-2015,25-11-2015,Huntington Beach,United States,Office Supplies,Paper,OFF-PA-10001204,Xerox 1972,DK-13225,Dean Katz,Corporate,10.56,2,0,4.752,West,California
1892,CA-2014-157623,29-05-2017,04-06-2017,Huntington Beach,United States,Office Supplies,Art,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,DK-13225,Dean Katz,Corporate,3.38,1,0,1.2506,West,California
1893,CA-2017-145310,08-09-2015,14-09-2015,Port Orange,United States,Office Supplies,Envelopes,OFF-EN-10002621,Staple envelope,JP-15520,Jeremy Pistek,Consumer,7.824,1,0.2,2.934,South,Florida
1894,CA-2016-100083,17-07-2016,22-07-2016,Medford,United States,Office Supplies,Paper,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",CD-11980,Carol Darley,Consumer,24.784,1,0.2,7.745,West,Oregon
1895,US-2017-108063,17-07-2016,22-07-2016,Charlottesville,United States,Office Supplies,Art,OFF-AR-10001446,Newell 309,AS-10090,Adam Shillingsburg,Consumer,34.65,3,0,10.395,South,Virginia
1896,CA-2015-109197,13-03-2015,18-03-2015,Missoula,United States,Office Supplies,Binders,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,JO-15280,Jas O'Carroll,Consumer,487.984,2,0.2,152.495,West,Montana
1897,CA-2017-141789,30-11-2017,03-12-2017,Minneapolis,United States,Office Supplies,Binders,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,AC-10450,Amy Cox,Consumer,1793.98,2,0,843.1706,Central,Minnesota
