Row ID,Order ID,Order Date,Ship Date,City,Country,Category,Sub-Category,Product ID,Product Name,Customer ID,Customer Name,Segment,Sales,Quantity,Discount,Profit
2832,CA-2014-148915,11-01-2014,11-05-2014,Portland,United States,Office Supplies,Storage,OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",ND-18370,Natalie DeCherney,Consumer,443.92,5,0.2,-94.333
2833,CA-2014-148915,11-01-2014,11-05-2014,Portland,United States,Technology,Phones,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,ND-18370,Natalie DeCherney,Consumer,155.976,3,0.2,54.5916
2834,CA-2017-134649,1/26/2017,1/31/2017,Hoover,United States,Office Supplies,Art,OFF-AR-10001547,Newell 311,CA-11965,Carol Adams,Corporate,15.47,7,0,4.1769
2835,CA-2017-134649,1/26/2017,1/31/2017,Hoover,United States,Office Supplies,Binders,OFF-BI-10001890,Avery Poly Binder Pockets,CA-11965,Carol Adams,Corporate,7.16,2,0,3.4368
2836,CA-2017-110842,11-11-2017,11/16/2017,Los Angeles,United States,Office Supplies,Appliances,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,GA-14725,Guy Armstrong,Consumer,10.89,1,0,2.8314
2837,CA-2017-110842,11-11-2017,11/16/2017,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10000520,Xerox 201,GA-14725,Guy Armstrong,Consumer,19.44,3,0,9.3312
2838,CA-2017-110842,11-11-2017,11/16/2017,Los Angeles,United States,Office Supplies,Binders,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,GA-14725,Guy Armstrong,Consumer,121.6,5,0.2,39.52
2839,CA-2016-147368,06-09-2016,06-12-2016,Tallahassee,United States,Technology,Machines,TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,TC-21295,Toby Carlisle,Consumer,695.7,2,0.5,-27.828
2840,US-2015-104185,09-03-2015,09-08-2015,New York City,United States,Office Supplies,Storage,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,JB-15400,Jennifer Braxton,Corporate,120.33,1,0,31.2858
2841,US-2014-125521,3/14/2014,3/19/2014,Chesapeake,United States,Furniture,Chairs,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,CK-12325,Christine Kargatis,Home Office,1139.92,4,0,284.98
2842,US-2017-135062,8/31/2017,09-04-2017,Fayetteville,United States,Office Supplies,Paper,OFF-PA-10000100,Xerox 1945,RL-19615,Rob Lucas,Consumer,229.544,7,0.2,83.2097
2843,CA-2017-135650,3/23/2017,3/27/2017,Huntsville,United States,Office Supplies,Storage,OFF-ST-10001809,Fellowes Officeware Wire Shelving,AC-10660,Anna Chung,Consumer,143.728,2,0.2,-32.3388
2844,CA-2017-112865,5/18/2017,5/22/2017,Philadelphia,United States,Technology,Accessories,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,BH-11710,Brosina Hoffman,Consumer,36.048,3,0.2,-0.9012
2845,US-2016-162852,12/27/2016,12/31/2016,Woodstock,United States,Furniture,Chairs,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",BG-11695,Brooke Gillingham,Corporate,845.488,8,0.3,-12.0784
2846,CA-2017-138163,11/17/2017,11/20/2017,Everett,United States,Office Supplies,Art,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,XP-21865,Xylona Preis,Consumer,50.94,3,0,14.2632
2847,CA-2017-152093,09-10-2017,9/15/2017,Chicago,United States,Office Supplies,Binders,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,SN-20560,Skye Norling,Home Office,762.594,3,0.8,-1143.891
2848,CA-2017-157854,04-08-2017,4/15/2017,Roswell,United States,Furniture,Furnishings,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",DM-13345,Denise Monton,Corporate,56.28,6,0,15.7584
2849,CA-2017-157854,04-08-2017,4/15/2017,Roswell,United States,Office Supplies,Binders,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,DM-13345,Denise Monton,Corporate,2690.97,3,0,1264.7559
2850,CA-2016-123617,11/28/2016,12-03-2016,Palm Coast,United States,Office Supplies,Binders,OFF-BI-10002976,ACCOHIDE Binder by Acco,AJ-10780,Anthony Jacobs,Corporate,7.434,6,0.7,-5.6994
2851,US-2016-128293,06-02-2016,06-05-2016,Philadelphia,United States,Office Supplies,Storage,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,KC-16255,Karen Carlisle,Corporate,64.784,1,0.2,-12.9568
2852,CA-2017-107342,12/17/2017,12/22/2017,Columbus,United States,Office Supplies,Paper,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",VF-21715,Vicky Freymann,Home Office,28.16,4,0,13.2352
2853,CA-2016-136371,3/19/2016,3/21/2016,Oceanside,United States,Furniture,Furnishings,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",SV-20935,Susan Vittorini,Consumer,14.98,1,0,6.8908
2854,CA-2016-136371,3/19/2016,3/21/2016,Oceanside,United States,Furniture,Furnishings,FUR-FU-10000221,"Master Caster Door Stop, Brown",SV-20935,Susan Vittorini,Consumer,20.32,4,0,6.9088
2855,CA-2017-137344,8/20/2017,8/20/2017,Franklin,United States,Office Supplies,Storage,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",EM-13810,Eleni McCrary,Corporate,40.29,3,0,10.4754
2856,CA-2017-169810,7/25/2017,7/31/2017,Sioux Falls,United States,Office Supplies,Labels,OFF-LA-10003663,Avery 498,RB-19360,Raymond Buch,Consumer,20.23,7,0,9.5081
2857,CA-2016-128594,8/26/2016,8/29/2016,San Diego,United States,Furniture,Chairs,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,DJ-13510,Don Jones,Corporate,1603.136,4,0.2,100.196
2858,CA-2016-154690,8/15/2016,8/17/2016,Fayetteville,United States,Furniture,Chairs,FUR-CH-10000988,Hon Olson Stacker Stools,CC-12370,Christopher Conant,Consumer,225.296,2,0.2,22.5296
2859,CA-2017-138975,5/19/2017,5/23/2017,Atlanta,United States,Technology,Accessories,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,SC-20380,Shahid Collister,Consumer,67.8,4,0,4.068
2860,CA-2017-138975,5/19/2017,5/23/2017,Atlanta,United States,Technology,Phones,TEC-PH-10004389,Nokia Lumia 925,SC-20380,Shahid Collister,Consumer,377.97,3,0,98.2722
2861,CA-2017-138975,5/19/2017,5/23/2017,Atlanta,United States,Furniture,Bookcases,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,SC-20380,Shahid Collister,Consumer,1628.82,9,0,374.6286
2862,CA-2017-138975,5/19/2017,5/23/2017,Atlanta,United States,Office Supplies,Paper,OFF-PA-10000100,Xerox 1945,SC-20380,Shahid Collister,Consumer,286.93,7,0,140.5957
2863,CA-2017-106537,08-12-2017,8/17/2017,Orlando,United States,Office Supplies,Paper,OFF-PA-10000223,Xerox 2000,RH-19495,Rick Hansen,Consumer,20.736,4,0.2,7.2576
2864,US-2017-103828,8/13/2017,8/13/2017,San Francisco,United States,Office Supplies,Storage,OFF-ST-10001325,Sterilite Officeware Hinged File Box,JK-15370,Jay Kimmel,Consumer,31.44,3,0,8.4888
2865,US-2017-103828,8/13/2017,8/13/2017,San Francisco,United States,Office Supplies,Appliances,OFF-AP-10004249,Staple holder,JK-15370,Jay Kimmel,Consumer,83.79,7,0,22.6233
2866,US-2017-103828,8/13/2017,8/13/2017,San Francisco,United States,Office Supplies,Art,OFF-AR-10000588,Newell 345,JK-15370,Jay Kimmel,Consumer,59.52,3,0,15.4752
2867,US-2017-103828,8/13/2017,8/13/2017,San Francisco,United States,Office Supplies,Supplies,OFF-SU-10000946,Staple remover,JK-15370,Jay Kimmel,Consumer,31.92,4,0,9.2568
2868,CA-2016-115588,11-10-2016,11-12-2016,Toledo,United States,Office Supplies,Supplies,OFF-SU-10001225,Staple remover,AF-10885,Art Foster,Consumer,14.72,5,0.2,-3.312
2869,CA-2016-115588,11-10-2016,11-12-2016,Toledo,United States,Office Supplies,Storage,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,AF-10885,Art Foster,Consumer,38.976,3,0.2,-2.436
2870,CA-2017-143861,06-12-2017,6/19/2017,Saint Petersburg,United States,Furniture,Furnishings,FUR-FU-10001546,Dana Swing-Arm Lamps,LC-16885,Lena Creighton,Consumer,17.088,2,0.2,1.068
2871,CA-2014-148040,3/22/2014,3/26/2014,Tucson,United States,Office Supplies,Paper,OFF-PA-10002581,Xerox 1951,BF-11275,Beth Fritzler,Corporate,74.352,3,0.2,23.235
2872,CA-2014-148040,3/22/2014,3/26/2014,Tucson,United States,Furniture,Chairs,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,BF-11275,Beth Fritzler,Corporate,314.352,3,0.2,-35.3646
2873,CA-2017-135167,6/15/2017,6/20/2017,Los Angeles,United States,Office Supplies,Art,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",SC-20800,Stuart Calhoun,Consumer,4.26,1,0,1.7466
2874,CA-2017-137022,11/16/2017,11/22/2017,San Diego,United States,Office Supplies,Storage,OFF-ST-10001963,Tennsco Regal Shelving Units,SW-20275,Scott Williamson,Consumer,811.28,8,0,24.3384
2875,US-2017-102638,12/29/2017,12/31/2017,New York City,United States,Office Supplies,Fasteners,OFF-FA-10002988,Ideal Clamps,MC-17845,Michael Chen,Consumer,6.03,3,0,2.9547
2876,US-2016-167339,1/21/2016,1/23/2016,San Diego,United States,Furniture,Chairs,FUR-CH-10004289,Global Super Steno Chair,TD-20995,Tamara Dahlen,Consumer,153.568,2,0.2,-5.7588
2877,US-2016-167339,1/21/2016,1/23/2016,San Diego,United States,Furniture,Chairs,FUR-CH-10000785,Global Ergonomic Managers Chair,TD-20995,Tamara Dahlen,Consumer,1013.488,7,0.2,76.0116
2878,CA-2016-152072,1/15/2016,1/19/2016,Westfield,United States,Office Supplies,Envelopes,OFF-EN-10003040,Quality Park Security Envelopes,Dp-13240,Dean percer,Home Office,52.34,2,0,24.5998
2879,CA-2016-152072,1/15/2016,1/19/2016,Westfield,United States,Office Supplies,Art,OFF-AR-10001573,American Pencil,Dp-13240,Dean percer,Home Office,4.66,2,0,1.3514
2880,CA-2016-152072,1/15/2016,1/19/2016,Westfield,United States,Technology,Accessories,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Dp-13240,Dean percer,Home Office,254.97,3,0,91.7892
2881,CA-2016-102932,9/19/2016,9/23/2016,Orange,United States,Office Supplies,Binders,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,SD-20485,Shirley Daniels,Home Office,25.44,6,0,12.72
2882,CA-2016-102932,9/19/2016,9/23/2016,Orange,United States,Office Supplies,Supplies,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,SD-20485,Shirley Daniels,Home Office,27.93,3,0,8.0997
2883,CA-2014-165540,2/21/2014,2/25/2014,Woodstock,United States,Office Supplies,Binders,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,TM-21010,Tamara Manning,Consumer,8.85,5,0.8,-13.7175
2884,CA-2016-130799,11-11-2016,11/16/2016,San Francisco,United States,Furniture,Furnishings,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",BK-11260,Berenike Kampe,Consumer,6.96,4,0,2.2272
2885,CA-2016-164483,1/30/2016,02-03-2016,San Francisco,United States,Office Supplies,Binders,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,JF-15490,Jeremy Farry,Consumer,17.456,2,0.2,5.8914
2886,US-2016-159856,10/18/2016,10/22/2016,Tempe,United States,Furniture,Chairs,FUR-CH-10003396,Global Deluxe Steno Chair,EP-13915,Emily Phan,Consumer,307.92,5,0.2,-34.641
2887,CA-2017-102099,12/18/2017,12/19/2017,Los Angeles,United States,Office Supplies,Art,OFF-AR-10003811,Newell 327,EP-13915,Emily Phan,Consumer,6.63,3,0,1.7901
2888,CA-2017-102099,12/18/2017,12/19/2017,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10003172,Xerox 1996,EP-13915,Emily Phan,Consumer,12.96,2,0,6.2208
2889,CA-2017-102099,12/18/2017,12/19/2017,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10000289,Xerox 213,EP-13915,Emily Phan,Consumer,32.4,5,0,15.552
2890,CA-2017-164049,11-02-2017,11-06-2017,Seattle,United States,Office Supplies,Paper,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",KH-16630,Ken Heidel,Corporate,23.85,5,0,10.7325
2891,CA-2014-142727,4/29/2014,05-01-2014,Lake Charles,United States,Furniture,Chairs,FUR-CH-10002304,"Global Stack Chair without Arms, Black",HG-14845,Harry Greene,Consumer,51.96,2,0,12.99
2892,CA-2014-142727,4/29/2014,05-01-2014,Lake Charles,United States,Office Supplies,Binders,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,HG-14845,Harry Greene,Consumer,17.94,3,0,8.6112
2893,CA-2017-139913,10/23/2017,10/29/2017,Rochester,United States,Office Supplies,Paper,OFF-PA-10003739,Xerox 1969,JC-16105,Julie Creighton,Corporate,11.56,2,0,5.6644
2894,CA-2017-139913,10/23/2017,10/29/2017,Rochester,United States,Office Supplies,Paper,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),JC-16105,Julie Creighton,Corporate,26.4,5,0,11.88
2895,CA-2017-139913,10/23/2017,10/29/2017,Rochester,United States,Furniture,Furnishings,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",JC-16105,Julie Creighton,Corporate,69.08,11,0,29.0136
2896,CA-2017-139913,10/23/2017,10/29/2017,Rochester,United States,Technology,Phones,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,JC-16105,Julie Creighton,Corporate,35.88,3,0,10.0464
2897,CA-2014-169033,3/30/2014,04-03-2014,Long Beach,United States,Office Supplies,Art,OFF-AR-10001915,Peel-Off China Markers,KM-16720,Kunst Miller,Consumer,49.65,5,0,20.853
2898,US-2016-164630,01-04-2016,01-09-2016,Charlotte,United States,Technology,Copiers,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,EB-13975,Erica Bern,Corporate,959.968,4,0.2,119.996
2899,US-2015-114839,4/26/2015,4/30/2015,Houston,United States,Furniture,Chairs,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,PW-19240,Pierre Wener,Consumer,408.422,2,0.3,-5.8346
2900,CA-2015-166464,09-12-2015,9/17/2015,New York City,United States,Technology,Copiers,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,PG-18895,Paul Gonzalez,Consumer,479.984,2,0.2,59.998
2901,CA-2015-166464,09-12-2015,9/17/2015,New York City,United States,Office Supplies,Labels,OFF-LA-10001317,Avery 520,PG-18895,Paul Gonzalez,Consumer,12.6,4,0,6.048
2902,CA-2017-124898,09-11-2017,9/15/2017,Columbus,United States,Office Supplies,Paper,OFF-PA-10003656,Xerox 1935,DB-12910,Daniel Byrd,Home Office,184.66,7,0,84.9436
2903,CA-2016-164035,06-12-2016,6/17/2016,Chicago,United States,Office Supplies,Paper,OFF-PA-10002160,Xerox 1978,CR-12730,Craig Reiter,Consumer,23.12,5,0.2,8.381
2904,CA-2016-153577,6/27/2016,07-01-2016,Highland Park,United States,Office Supplies,Paper,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",KH-16330,Katharine Harms,Corporate,37.464,7,0.2,12.1758
2905,CA-2016-153577,6/27/2016,07-01-2016,Highland Park,United States,Furniture,Chairs,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,KH-16330,Katharine Harms,Corporate,539.658,3,0.3,-7.7094
2906,CA-2014-127586,9/26/2014,9/30/2014,Seattle,United States,Office Supplies,Storage,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",CS-12400,Christopher Schild,Home Office,310.12,2,0,80.6312
2907,CA-2017-121615,11-03-2017,11-09-2017,Eagan,United States,Office Supplies,Paper,OFF-PA-10000327,Xerox 1971,DL-12925,Daniel Lacy,Consumer,8.56,2,0,3.852
2908,CA-2017-121615,11-03-2017,11-09-2017,Eagan,United States,Office Supplies,Storage,OFF-ST-10001325,Sterilite Officeware Hinged File Box,DL-12925,Daniel Lacy,Consumer,52.4,5,0,14.148
2909,CA-2017-121615,11-03-2017,11-09-2017,Eagan,United States,Office Supplies,Labels,OFF-LA-10001771,Avery 513,DL-12925,Daniel Lacy,Consumer,14.94,3,0,6.8724
2910,CA-2017-166415,2/19/2017,2/23/2017,Seattle,United States,Office Supplies,Fasteners,OFF-FA-10004968,Rubber Band Ball,ME-17725,Max Engle,Consumer,11.22,3,0,0.2244
2911,CA-2015-118444,11-05-2015,11-09-2015,Coral Springs,United States,Office Supplies,Appliances,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",VD-21670,Valerie Dominguez,Consumer,387.136,4,0.2,24.196
2912,CA-2014-113929,6/16/2014,6/21/2014,Hempstead,United States,Office Supplies,Envelopes,OFF-EN-10003286,Staple envelope,CK-12205,Chloris Kastensmidt,Consumer,41.4,5,0,19.458
2913,CA-2014-113929,6/16/2014,6/21/2014,Hempstead,United States,Office Supplies,Art,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,CK-12205,Chloris Kastensmidt,Consumer,35,4,0,10.5
2914,CA-2014-113929,6/16/2014,6/21/2014,Hempstead,United States,Office Supplies,Binders,OFF-BI-10002852,Ibico Standard Transparent Covers,CK-12205,Chloris Kastensmidt,Consumer,39.552,3,0.2,14.3376
2915,CA-2015-134747,10-12-2015,10/17/2015,Noblesville,United States,Technology,Phones,TEC-PH-10002890,AT&T 17929 Lendline Telephone,DL-12925,Daniel Lacy,Consumer,135.72,3,0,35.2872
2916,CA-2015-134747,10-12-2015,10/17/2015,Noblesville,United States,Office Supplies,Binders,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,DL-12925,Daniel Lacy,Consumer,12.56,2,0,5.652
2917,CA-2015-134747,10-12-2015,10/17/2015,Noblesville,United States,Technology,Phones,TEC-PH-10001750,Samsung Rugby III,DL-12925,Daniel Lacy,Consumer,263.96,4,0,71.2692
2918,CA-2017-155047,8/27/2017,8/30/2017,Dallas,United States,Office Supplies,Art,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",SE-20110,Sanjit Engle,Consumer,5.952,1,0.2,0.372
2919,CA-2016-160129,11/23/2016,11/23/2016,Philadelphia,United States,Office Supplies,Fasteners,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,LS-17200,Luke Schmidt,Corporate,15.8,5,0.2,2.37
2920,CA-2016-160129,11/23/2016,11/23/2016,Philadelphia,United States,Furniture,Furnishings,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,LS-17200,Luke Schmidt,Corporate,14.368,2,0.2,3.9512
2921,CA-2016-160129,11/23/2016,11/23/2016,Philadelphia,United States,Furniture,Furnishings,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",LS-17200,Luke Schmidt,Corporate,70.448,7,0.2,12.3284
2922,CA-2017-164329,1/30/2017,1/30/2017,San Francisco,United States,Office Supplies,Storage,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,MM-17920,Michael Moore,Consumer,129.3,2,0,6.465
2923,US-2015-141453,11/30/2015,12-03-2015,Austin,United States,Office Supplies,Binders,OFF-BI-10000301,GBC Instant Report Kit,DB-13270,Deborah Brumfield,Home Office,3.882,3,0.8,-5.823
2924,CA-2014-156993,6/28/2014,07-04-2014,Detroit,United States,Office Supplies,Fasteners,OFF-FA-10003495,Staples,RW-19630,Rob Williams,Corporate,6.08,1,0,3.04
2925,CA-2014-157721,09-02-2014,09-05-2014,Watertown,United States,Office Supplies,Appliances,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",JM-16195,Justin MacKendrick,Consumer,19.9,1,0,8.955
2926,CA-2014-157721,09-02-2014,09-05-2014,Watertown,United States,Furniture,Furnishings,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",JM-16195,Justin MacKendrick,Consumer,70.71,1,0,4.9497
2927,CA-2017-128629,07-10-2017,7/14/2017,Columbus,United States,Furniture,Furnishings,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",BP-11155,Becky Pak,Consumer,18.84,3,0,7.9128
2928,CA-2017-158106,06-04-2017,06-10-2017,Apple Valley,United States,Office Supplies,Art,OFF-AR-10002255,Newell 346,CT-11995,Carol Triggs,Consumer,8.64,3,0,2.5056
2929,US-2017-120390,10/19/2017,10/26/2017,Burlington,United States,Office Supplies,Binders,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,TH-21550,Tracy Hopkins,Home Office,1633.188,4,0.7,-1306.5504
2930,CA-2017-143434,11/18/2017,11/24/2017,Saginaw,United States,Furniture,Furnishings,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",ME-17320,Maria Etezadi,Home Office,19.76,4,0,8.2992
2931,CA-2015-168564,08-08-2015,08-08-2015,San Francisco,United States,Office Supplies,Binders,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",TT-21220,Thomas Thornton,Consumer,6.608,2,0.2,2.2302
2932,CA-2015-168564,08-08-2015,08-08-2015,San Francisco,United States,Office Supplies,Binders,OFF-BI-10002557,Presstex Flexible Ring Binders,TT-21220,Thomas Thornton,Consumer,7.28,2,0.2,2.73
2933,CA-2015-168564,08-08-2015,08-08-2015,San Francisco,United States,Furniture,Chairs,FUR-CH-10000785,Global Ergonomic Managers Chair,TT-21220,Thomas Thornton,Consumer,144.784,1,0.2,10.8588
2934,US-2016-169040,12-06-2016,12-12-2016,Seattle,United States,Technology,Phones,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,GT-14710,Greg Tran,Consumer,156.792,1,0.2,13.7193
2935,US-2016-169040,12-06-2016,12-12-2016,Seattle,United States,Technology,Phones,TEC-PH-10002834,Google Nexus 5,GT-14710,Greg Tran,Consumer,431.976,3,0.2,26.9985
2936,US-2016-169040,12-06-2016,12-12-2016,Seattle,United States,Office Supplies,Envelopes,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,GT-14710,Greg Tran,Consumer,35.89,1,0,16.1505
2937,US-2016-169040,12-06-2016,12-12-2016,Seattle,United States,Office Supplies,Binders,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,GT-14710,Greg Tran,Consumer,47.208,7,0.2,15.3426
2938,US-2016-169040,12-06-2016,12-12-2016,Seattle,United States,Office Supplies,Paper,OFF-PA-10001736,Xerox 1880,GT-14710,Greg Tran,Consumer,248.08,7,0,116.5976
